normalized_phrase_id	canonical_phrase	current_state	current_reason_code	audit_state	audit_verdict	audit_basis	audit_confidence	rule_defect	raw_occurrence_count	raw_occurrence_ids	corrected_step04_family_ids	corrected_step04_family_states	audit_boundary
NP11171	ульяновск алатырь билеты	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1677""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11172	расписание чебоксары алатырь на завтра автовокзал	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1678""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11173	вера плюснина 34 года алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1679""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11174	город алатырь на карте россии	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1680""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11175	алатырь екатеринбург отзывы	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_PLACE_OR_ORGANIZATION_CONTEXT	high		1	"[""R016|results|1681""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11176	погода алатырь десять дней	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1682""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11177	алатырь в солнце	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1683""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11178	фото киево николаевский новодевичий монастырь алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1684""]"	"[""F010""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11179	аня николаева алатырь вк фул	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1685""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11180	карта алатырь ул	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1686""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11181	отец иероним алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1687""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11182	алатырь закрыли	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1688""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11183	алатырь щит	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1689""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11184	рыболовный алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1690""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11185	текстиль алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1691""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11186	борис алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1692""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11187	вакансии город алатырь	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1693""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11188	первомайская 88 алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1694""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11189	алатырь недвижимость купить дом	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1695""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11190	осп алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1696""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11191	основание алатыря	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1697""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11192	серьга алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1698""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11193	профлист алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1699""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11194	матрас алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1700""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11195	ижевск алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1701""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11196	поезд саранск алатырь расписание	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1702""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11197	теплицы в алатыре	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1703""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11198	зубной стрелка алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1704""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11199	скорая алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1705""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11200	сказка про камень алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	ZODIAC_OR_STONE_PRODUCT_COLLISION	medium		1	"[""R016|results|1706""]"	"[""F009""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11201	электросеть алатырь диспетчер	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1707""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11202	вход алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1708""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11203	стоимость билета алатырь	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1709""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11204	алатырь ржд поезда	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1710""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11205	чебоксары алатырь км	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1711""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11206	стома алатырь комиссариатская	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1712""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11207	водоканал алатырь сайт	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1713""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11208	колония поселения алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1714""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11209	rp5 алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1715""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11210	алатырь нижегородской области	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_PLACE_OR_ORGANIZATION_CONTEXT	high		1	"[""R016|results|1716""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11211	лови букет алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1717""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11212	администрация г алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1718""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11213	что означает слово алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1719""]"	"[""F010""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11214	погода в алатыре на неделю метео	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1720""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11215	погода в алатыре на неделю метео 7	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1721""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11216	герб алатыря	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1722""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11217	ул пирогова алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1723""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11218	алатырь город екатеринбург	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1724""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11219	лада алатырь	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_OR_MODEL	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_VEHICLE_BRAND_OR_MODEL_CONTEXT	high		1	"[""R016|results|1725""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11220	улица комиссариатская алатырь	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_PLACE_OR_ORGANIZATION_CONTEXT	high		1	"[""R016|results|1726""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11221	алатырь спб	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1727""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11222	техосмотр алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1728""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11223	купить билет на поезд алатырь	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1729""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11224	фортуна 99 интернет алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1730""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11225	фортуна 99 интернет магазин алатырь	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1731""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11226	новочебоксарск алатырь расписание	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1732""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11227	купить 1 квартиру в алатыре	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1733""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11228	купить 1 комнатную квартиру в алатыре	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1734""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11229	панорама алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1735""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11230	группа алатырь в контакте	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1736""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11231	алатырь кинотеатр вип зал	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R016|results|1737""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11232	стоматологическая поликлиника алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1738""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11233	мордовия санаторий алатырь путевки	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1739""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11234	город алатырь время	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1740""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11235	сайт алатырь чувашии официальный сайт	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1741""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11236	сайт гимназии 6 алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1742""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11237	сайт гимназия алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1743""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11238	алатырь кинг	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1744""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11239	азбука жилья агентство алатырь	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_PLACE_OR_ORGANIZATION_CONTEXT	high		1	"[""R016|results|1745""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11240	доски алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1746""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11241	поликлиника г алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1747""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11242	рейсы чебоксары алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1748""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11243	беременность алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1749""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11244	сколько людей в алатыре	HOLD	HOLD_BUSINESS_FIT_UNCERTAIN	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1750""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11245	алатырь описание	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1751""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11246	однокомнатная квартира алатырь	EXCLUDE	EXCLUDE_EXPLICIT_PLACE	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1752""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11247	алатырь кинотеатр фото	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R016|results|1753""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11248	погода алатырь на 3 дня по часам	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	high		1	"[""R016|results|1754""]"	"[""F018""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP11249	мужское женское алатырь	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	medium		1	"[""R016|results|1755""]"	"[""F008""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
