normalized_phrase_id	canonical_phrase	step03b_state	step03b_reason	raw_occurrence_count	old_step04_family	w08_candidate_family	w09_current_family	w09_assignment_reason	w09_specificity_priority	all_material_signals	old_to_w09_changed	w08_to_w09_changed	transition_class	w07_fixture_disposition	step03b_mutated
NP15300	знаки зодиака в отношениях женщины	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15301	май год какого знака зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15302	старые знаки зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15303	9 лет знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15304	какой знак зодиака подходит девушке	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15305	лев знак зодиака 2026	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	2	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15306	лунный камень кому подходит по знакам зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF013	PSF013	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	OBJECT_STONE|TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15307	гороскоп про знаки зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15308	самые богатые знаки зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15309	кольцо знаков зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF012	PSF012	PSF012	ZODIAC_WITH_PRODUCT_FORM_OR_COMMERCE	970	OBJECT_FORM|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15310	гороскоп ноябрь знак зодиака женщина	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15311	знаки зодиака подходящие деве женщине	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	2	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15312	знак зодиака 1993	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15313	телец знак зодиака мужчина характеристика	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	2	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15314	знак зодиака конец мая	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15315	гороскоп глоба по знакам зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15316	8 октября какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15317	какие знаки зодиака когда родились	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15318	какого знака зодиака деньги	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15319	дора знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15320	знак зодиака рыбы рак	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	3	PSF014	PSF014	PSF014	BROAD_ZODIAC_OR_STONE_FALLBACK	620	TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15321	29 октября какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15322	5 декабря какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15323	знак зодиака май месяц	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15324	2022 знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15325	зеленый знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15326	какого знака зодиака 2008	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15327	гранат по знаку зодиака кому подходит женщине	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15328	малахит знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15329	кому подходит камень сердолик по знаку зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF013	PSF013	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	OBJECT_STONE|TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15330	3 декабря какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15331	какие знаки зодиака девочки	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15332	декабрь знак зодиака по гороскопу женщина	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15333	камень по знаку зодиака по году	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF013	PSF013	PSF013	STONE_WITH_PRODUCT_ZODIAC_OR_CATALOG_REFERENT	960	OBJECT_STONE|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15334	знак зодиака 1994	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15335	знак зодиака 2021	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15336	знак зодиака лев какой месяц	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	2	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15337	какие камни подходят знаку зодиака лев	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	2	PSF013	PSF013	PSF030	DISCOVERED_SELECTION_OR_GIFT_TASK	1110	OBJECT_STONE|TASK_SELECT_GIFT|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_OPEN_TAXONOMY_TASK_DISCOVERY	PASS_AS_PRELIMINARY_FAMILY	NO
NP15338	конец сентября знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15339	15 октября какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15340	судьба знаков зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15341	аметист по знакам зодиака женщина	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15342	14 апреля какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15343	какой самый сильный знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15344	3 октября какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15345	кубки знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15346	знаки зодиака в любви и отношениях	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15347	25 декабря какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15348	какой знак зодиака родился 20	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15349	какой знак зодиака рождается 20	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15350	гематит камень знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF013	PSF013	PSF013	STONE_WITH_PRODUCT_ZODIAC_OR_CATALOG_REFERENT	960	OBJECT_STONE|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15351	октябрь какой год знак зодиака	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	1	PSF014	PSF014	PSF015	EXPLICIT_ASTROLOGY_INFORMATION_TASK	1060	TASK_ASTRO_INFORMATION|TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	YES	YES	W09_UNIVERSAL_SPECIFICITY_PRECEDENCE_REROUTE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15352	знак зодиака овен телец	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	3	PSF014	PSF014	PSF014	BROAD_ZODIAC_OR_STONE_FALLBACK	620	TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
NP15353	1 декабря какой знак зодиака	EXCLUDE	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	1	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	NOT_IN_STEP04_SEMANTIC_SCOPE	STEP03B_EXCLUDE_HISTORY_PRESERVED_WITHOUT_RETRIAGE	9999	UPSTREAM_STEP03B_EXCLUDE	NO	NO	EXCLUDE_HISTORY_UNCHANGED	PASS_AS_PRELIMINARY_FAMILY	NO
NP15354	телец знак зодиака близнецы	HOLD	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	3	PSF014	PSF014	PSF014	BROAD_ZODIAC_OR_STONE_FALLBACK	620	TOPIC_ZODIAC|UPSTREAM_STEP03B_HOLD|UPSTREAM_ZODIAC_STONE_COLLISION	NO	NO	UNCHANGED_FROM_W08_CANDIDATE	PASS_AS_PRELIMINARY_FAMILY	NO
