normalized_phrase_id	canonical_phrase	exact_normalized_key	raw_phrase_variants	raw_occurrence_count	all_raw_occurrence_ids	run_orders	seed_ids	seed_phrases	provider_request_ids	carrier_locators	channels	observed_count_values	exact_duplicate_count	implicit_duplicate_group_id	implicit_duplicate_state	canonicalization_reason	lineage_state	notes
NP09456	печать велеса золото оберег	печать велеса золото оберег	"[""печать велеса золото оберег""]"	2	"[""R015|results|0072"",""R055|results|0055""]"	"[""15"",""55""]"	"[""S022"",""Q007""]"	"[""Печать Велеса"",""(амулет|оберег|талисман) Велес""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b"",""wordstat-0a074fb9-865b-4c66-a0d2-685e2a2b2475""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt"",""STEP_03_WORDSTAT_RAW/MANUAL__055__wordstat-0a074fb9-865b-4c66-a0d2-685e2a2b2475.raw.txt""]"	"[""results""]"	"[""14""]"	1		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09457	печать велеса медвежья лапа тату эскиз	печать велеса медвежья лапа тату эскиз	"[""печать велеса медвежья лапа тату эскиз""]"	1	"[""R015|results|0073""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""13""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09458	молд печать велеса	молд печать велеса	"[""молд печать велеса""]"	1	"[""R015|results|0074""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""13""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09459	купить оберег печать велеса	купить оберег печать велеса	"[""купить оберег печать велеса""]"	2	"[""R015|results|0075"",""R055|results|0060""]"	"[""15"",""55""]"	"[""S022"",""Q007""]"	"[""Печать Велеса"",""(амулет|оберег|талисман) Велес""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b"",""wordstat-0a074fb9-865b-4c66-a0d2-685e2a2b2475""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt"",""STEP_03_WORDSTAT_RAW/MANUAL__055__wordstat-0a074fb9-865b-4c66-a0d2-685e2a2b2475.raw.txt""]"	"[""results""]"	"[""12""]"	1		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09460	печать велеса купить серебро	печать велеса купить серебро	"[""печать велеса купить серебро""]"	1	"[""R015|results|0076""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""12""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09461	руна печать велеса	руна печать велеса	"[""руна печать велеса""]"	1	"[""R015|results|0077""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""12""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09462	знак печать велеса	знак печать велеса	"[""знак печать велеса""]"	1	"[""R015|results|0078""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""11""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09463	как выглядит печать велеса	как выглядит печать велеса	"[""как выглядит печать велеса""]"	1	"[""R015|results|0079""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""11""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09464	тату печать велеса на предплечье	тату печать велеса на предплечье	"[""тату печать велеса на предплечье""]"	1	"[""R015|results|0080""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""11""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09465	купить печать велеса большого размера	купить печать велеса большого размера	"[""купить печать велеса большого размера""]"	1	"[""R015|results|0081""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""10""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09466	печать велеса обои	печать велеса обои	"[""печать велеса обои""]"	1	"[""R015|results|0082""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""10""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09467	печать велеса волчья лапа значение для женщин	печать велеса волчья лапа значение для женщин	"[""печать велеса волчья лапа значение для женщин""]"	1	"[""R015|results|0083""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""10""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09468	печать велеса 3д	печать велеса 3д	"[""печать велеса 3д""]"	1	"[""R015|results|0084""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09469	печать велеса купить ангарск	печать велеса купить ангарск	"[""печать велеса купить ангарск""]"	1	"[""R015|results|0085""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09470	купить подвеску из золота печать велеса	купить подвеску из золота печать велеса	"[""купить подвеску из золота печать велеса""]"	1	"[""R015|results|0086""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09471	печать велеса медвежья лапа что означает	печать велеса медвежья лапа что означает	"[""печать велеса медвежья лапа что означает""]"	1	"[""R015|results|0087""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09472	печатка мужская с медвежьей лапой печать велеса	печатка мужская с медвежьей лапой печать велеса	"[""печатка мужская с медвежьей лапой печать велеса""]"	1	"[""R015|results|0088""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09473	печать велеса волчья лапа тату	печать велеса волчья лапа тату	"[""печать велеса волчья лапа тату""]"	1	"[""R015|results|0089""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09474	печать велеса 4 хищный агнец полностью скачать	печать велеса 4 хищный агнец полностью скачать	"[""печать велеса 4 хищный агнец полностью скачать""]"	1	"[""R015|results|0090""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""7""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09475	печать велеса медвежья лапа из дерева дуб	печать велеса медвежья лапа из дерева дуб	"[""печать велеса медвежья лапа из дерева дуб""]"	1	"[""R015|results|0091""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""6""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09476	показать тату печать велеса	показать тату печать велеса	"[""показать тату печать велеса""]"	1	"[""R015|results|0092""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""6""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09477	значок печать велеса серебро 925 проба	значок печать велеса серебро 925 проба	"[""значок печать велеса серебро 925 проба""]"	1	"[""R015|results|0093""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""5""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09478	печать велеса медвежья лапа купить	печать велеса медвежья лапа купить	"[""печать велеса медвежья лапа купить""]"	1	"[""R015|results|0094""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""5""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09479	кость кулон велеса печать	кость кулон велеса печать	"[""кость кулон велеса печать""]"	1	"[""R015|results|0095""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""5""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09480	печать велеса отзывы	печать велеса отзывы	"[""печать велеса отзывы""]"	1	"[""R015|results|0096""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""5""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09481	печать велеса мельхиор	печать велеса мельхиор	"[""печать велеса мельхиор""]"	1	"[""R015|results|0097""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""5""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP09482	серебряный кулон печать велеса	серебряный кулон печать велеса	"[""серебряный кулон печать велеса""]"	1	"[""R015|results|0098""]"	"[""15""]"	"[""S022""]"	"[""Печать Велеса""]"	"[""wordstat-676b26a8-2956-4353-9f63-5ccc1890992b""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt""]"	"[""results""]"	"[""5""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
