occurrence_id	run_order	seed_id	seed_phrase	provider_request_id	carrier_locator	channel	position	raw_phrase	raw_count	exact_normalized_key	normalized_phrase_id	implicit_duplicate_group_id	implicit_duplicate_state	collapsed_to_normalized_phrase_id	mapping_reason	notes
R016|results|1432	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1432	работает ли алатырь	94	работает ли алатырь	NP10926		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1433	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1433	строительный магазин алатырь	94	строительный магазин алатырь	NP10927		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1434	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1434	продукты в алатыре	94	продукты в алатыре	NP10928		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1435	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1435	наличие бензина в алатыре	94	наличие бензина в алатыре	NP10929		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1436	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1436	остров алатырь	93	остров алатырь	NP10930		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1437	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1437	хлебозавод алатырь	93	хлебозавод алатырь	NP10931		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1438	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1438	алатырь кошки	93	алатырь кошки	NP10932		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1439	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1439	аптека ру заказать алатырь	93	аптека ру заказать алатырь	NP10933		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1440	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1440	крыша в алатыре	93	крыша в алатыре	NP10934		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1441	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1441	алатырь стиральные машины	93	алатырь стиральные машины	NP10935		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1442	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1442	алатырь автоматы	93	алатырь автоматы	NP10936		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1443	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1443	мото форт алатырь	93	мото форт алатырь	NP10937		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1444	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1444	алатырь золото	92	алатырь золото	NP10938		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1445	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1445	аптека плюс алатырь	92	аптека плюс алатырь	NP10939		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1446	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1446	мтс алатырь	92	мтс алатырь	NP10940		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1447	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1447	проститутки город алатырь	92	проститутки город алатырь	NP10941		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1448	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1448	ярмарка алатырь	92	ярмарка алатырь	NP10942		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1449	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1449	расстояние на машине по алатырю	92	расстояние на машине по алатырю	NP10943		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1450	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1450	батутный центр алатырь	92	батутный центр алатырь	NP10944		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1451	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1451	работа алатырь екатеринбург	92	работа алатырь екатеринбург	NP10945		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1452	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1452	авито алатырь недвижимость квартиры купить	92	авито алатырь недвижимость квартиры купить	NP10946		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1453	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1453	алатырь казань электричка	91	алатырь казань электричка	NP10947		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1454	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1454	3д очки алатырь	91	3д очки алатырь	NP10948		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1455	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1455	чебоксары алатырь цена	91	чебоксары алатырь цена	NP10949		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1456	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1456	барахолка алатырь в контакте	91	барахолка алатырь в контакте	NP10950		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1457	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1457	вера плюснина алатырь	91	вера плюснина алатырь	NP10951		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1458	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1458	билет казань алатырь	90	билет казань алатырь	NP10952		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1459	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1459	музей провинции алатырь	90	музей провинции алатырь	NP10953		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1460	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1460	погода в алатыре на дней рп5	90	погода в алатыре на дней рп5	NP10954		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1461	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1461	алатырь республика мордовия	90	алатырь республика мордовия	NP10955		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1462	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1462	алатырь ксения	90	алатырь ксения	NP10956		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1463	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1463	алатырь общежитие	90	алатырь общежитие	NP10957		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1464	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1464	вк алатырь другие	90	вк алатырь другие	NP10958		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1465	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1465	алатырь лена	90	алатырь лена	NP10959		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1466	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1466	автозапчасти алатырь	90	автозапчасти алатырь	NP10960		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1467	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1467	шаурма алатырь	90	шаурма алатырь	NP10961		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1468	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1468	горгаз алатырь телефон	90	горгаз алатырь телефон	NP10962		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1469	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1469	остановка алатырь трамвай	90	остановка алатырь трамвай	NP10963		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1470	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1470	кинотеатр космос алатырь афиша	90	кинотеатр космос алатырь афиша	NP10964		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1471	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1471	компьютеры алатырь	90	компьютеры алатырь	NP10965		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1472	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1472	структура алатыря	90	структура алатыря	NP10966		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1473	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1473	юлия сетямина алатырь	90	юлия сетямина алатырь	NP10967		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1474	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1474	разгон алатырь цена	89	разгон алатырь цена	NP10968		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1475	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1475	расписание автобусов шумерля алатырь на сегодня	89	расписание автобусов шумерля алатырь на сегодня	NP10969		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1476	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1476	карта осадков алатырь онлайн в реальном	89	карта осадков алатырь онлайн в реальном	NP10970		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1477	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1477	романов алатырь	89	романов алатырь	NP10971		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
R016|results|1478	16	S023	Алатырь	wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28	STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt	results	1478	водоканал алатырь аварийная	89	водоканал алатырь аварийная	NP10972		NONE		ONE_TO_ONE_EXACT_NORMALIZED_KEY	Raw occurrence remains independently addressable in this ledger.
