raw_occurrence_id	normalized_phrase_id	canonical_phrase	raw_phrase	current_step03b_state	current_step03b_reason	step04_scope_state	post_sanitation_family_id	family_assignment_reason	family_context_supports_business	ambiguity_class	later_evidence_needed	source_seed_run_provenance_locator	historical_step04_family_id	historical_step04_family_label	historical_vs_new_family_relation	raw_observed_count_descriptive_only	frequency_used_for_assignment
R016|results|0334	NP09833	гидрометцентр чувашии алатырь	гидрометцентр чувашии алатырь	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=334	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	466	NO
R016|results|0335	NP09834	погода алатырь чувашия гидрометцентр	погода алатырь чувашия гидрометцентр	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=335	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	466	NO
R016|results|0336	NP09835	лидер алатырь	лидер алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=336	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	466	NO
R016|results|0337	NP09836	чувашия алатырь дома	чувашия алатырь дома	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=337	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	464	NO
R016|results|0338	NP09837	мира алатырь	мира алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=338	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	460	NO
R016|results|0339	NP09838	санаторий алатырь цены на 2026	санаторий алатырь цены на 2026	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=339	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	460	NO
R016|results|0340	NP09839	кинотеатр космос алатырь	кинотеатр космос алатырь	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=340	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	460	NO
R016|results|0341	NP09840	алатырь ру	алатырь ру	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=341	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	460	NO
R016|results|0342	NP09841	алатырь вокзал	алатырь вокзал	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=342	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	458	NO
R016|results|0343	NP09842	санаторий алатырь официальные цены	санаторий алатырь официальные цены	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=343	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	456	NO
R016|results|0344	NP09843	санаторий алатырь официальный сайт цены	санаторий алатырь официальный сайт цены	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=344	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	455	NO
R016|results|0345	NP09844	ул московская алатырь	ул московская алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=345	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	453	NO
R016|results|0346	NP09845	расписание электричек алатырь канаш	расписание электричек алатырь канаш	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=346	F018	Города, адреса, организации и имена людей	MOVED_BETWEEN_FAMILY_MEANINGS	450	NO
R016|results|0347	NP09846	подслушано алатырь вк	подслушано алатырь вк	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=347	F018	Города, адреса, организации и имена людей	MOVED_BETWEEN_FAMILY_MEANINGS	450	NO
R016|results|0348	NP09847	алатырь заказать	алатырь заказать	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF005	CATALOG_NAME_WITH_PRODUCT_FORM_OR_COMMERCE	MIXED	PRODUCT_NAME_NEEDS_REFERENT_CONFIRMATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=348	F008	Название из каталога с наблюдаемыми омонимами	MOVED_BETWEEN_FAMILY_MEANINGS	449	NO
R016|results|0349	NP09848	санаторий алатырь мордовия цены на 2026	санаторий алатырь мордовия цены на 2026	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=349	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	448	NO
R016|results|0350	NP09849	алатырь 4	алатырь 4	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=350	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	447	NO
R016|results|0351	NP09850	дорога алатырь	дорога алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=351	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	445	NO
R016|results|0352	NP09851	разгон алатырь	разгон алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=352	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	444	NO
R016|results|0353	NP09852	магнит алатырь	магнит алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=353	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	442	NO
R016|results|0354	NP09853	куплю г алатырь	куплю г алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=354	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	441	NO
R016|results|0355	NP09854	погода на сегодня по часам в алатыре	погода на сегодня по часам в алатыре	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=355	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	440	NO
R016|results|0356	NP09855	санаторий алатырь мордовия цены официальный	санаторий алатырь мордовия цены официальный	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=356	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	439	NO
R016|results|0357	NP09856	атжт алатырь	атжт алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=357	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	439	NO
R016|results|0358	NP09857	мордовия санаторий алатырь сайт цена	мордовия санаторий алатырь сайт цена	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=358	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	438	NO
R016|results|0359	NP09858	санаторий алатырь мордовия официальный сайт цены	санаторий алатырь мордовия официальный сайт цены	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=359	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	438	NO
R016|results|0360	NP09859	святой алатырь	святой алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF017	CATALOG_NAME_WITH_RELIGIOUS_CONTEXT	MIXED	RELIGIOUS_PRODUCT_VS_PRACTICE	OWNER_FACT	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=360	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	437	NO
R016|results|0361	NP09860	гидрометцентр алатырь погода на 10	гидрометцентр алатырь погода на 10	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=361	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	435	NO
R016|results|0362	NP09861	какая погода в алатыре	какая погода в алатыре	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=362	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	433	NO
R016|results|0363	NP09862	алатырь торговый	алатырь торговый	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=363	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	432	NO
R016|results|0364	NP09863	прогноз погоды алатырь чувашия на неделю	прогноз погоды алатырь чувашия на неделю	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=364	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	431	NO
R016|results|0365	NP09864	станция алатырь	станция алатырь	HOLD	HOLD_FROZEN_CATALOG_NAME_REFERENT_UNRESOLVED	HOLD_SEMANTIC_SCOPE	PSF006	CATALOG_NAME_UNQUALIFIED	MIXED	PRODUCT_NAME_VS_PERSON_PLACE_OR_ORGANIZATION	SERP_REQUIRED	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=365	F008	Название из каталога с наблюдаемыми омонимами	PRESERVED_OR_REFINED	430	NO
R016|results|0366	NP09865	погода в алатыре на неделю точный чувашия	погода в алатыре на неделю точный чувашия	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=366	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	430	NO
R016|results|0367	NP09866	автобус до алатыря	автобус до алатыря	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=367	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	428	NO
R016|results|0368	NP09867	погода алатырь чувашия на неделю точный прогноз	погода алатырь чувашия на неделю точный прогноз	EXCLUDE	EXCLUDE_EXPLICIT_ALATYR_PLACE_OR_LOCAL_ENTITY_CONTEXT	EXCLUDED_HISTORY	NOT_IN_STEP04_SEMANTIC_SCOPE	CORRECTED_STEP03B_EXCLUDE_PRESERVED_AS_HISTORY	NO	NONE_CURRENT_STEP03B_EXCLUDE	NONE	run=16|seed=S023|request=wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28|carrier=STEP_03_WORDSTAT_RAW/MANUAL__016__alatyr__wordstat-91384b79-6f27-47f4-b6b6-969d3bea3f28.txt|channel=results|position=368	F018	Города, адреса, организации и имена людей	EXCLUDED_HISTORY_NOT_RETRIAGED	428	NO
