occurrence_id	run_order	seed_id	seed_phrase	provider_request_id	carrier_locator	channel	position	phrase	count	family_id	family_label	assignment_reason_code	assignment_rule	business_fit_state	ambiguity_state	notes
R034|results|0141	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	141	шлем ужаса пелевин аудиокнига скачать	9	F017	Книги, аудиокниги, сериалы, фильмы и музыка	EXPLICIT_MEDIA_OR_ENTERTAINMENT_CONTEXT	BASE_F017_RULE_RETAINED	EXPLICITLY_DIFFERENT_MEDIA_ENTITY	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0142	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	142	шлем ужаса оберег из черного агата	9	F005	Название из каталога вместе с «амулет/оберег/талисман/чётки»	CATALOG_NAME_PLUS_EXPLICIT_PRODUCT_WORD	BASE_F005_RULE_RETAINED	DIRECT_CLIENT_TITLE_AND_BUSINESS_WORDING	LOW: family fit is supported; row intent and claims remain open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0143	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	143	шлем ужаса агисхьяльм как активировать	9	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0144	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	144	шлем ужаса виктор пелевин книга смысл	8	F017	Книги, аудиокниги, сериалы, фильмы и музыка	EXPLICIT_MEDIA_OR_ENTERTAINMENT_CONTEXT	BASE_F017_RULE_RETAINED	EXPLICITLY_DIFFERENT_MEDIA_ENTITY	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0145	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	145	амулет шлем ужаса значение	8	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRELIMINARY_INFORMATION_VISUAL_RUNE_BODY_ART_UMBRELLA	BASE_F010_RULE_RETAINED	NAME_SUPPORT_ONLY; MEANING_AND_TATTOO_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0146	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	146	активация оберега шлем ужаса слова	8	F011	Заявленные эффекты, защита и аудитории	UNVERIFIED_EFFECT_OR_AUDIENCE_WORDING	BASE_F011_RULE_RETAINED	EFFECT_AND_AUDIENCE_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0147	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	147	шлем ужаса название	7	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0148	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	148	браслет шлем ужаса металл	7	F009	Форма или материал, не указанные в разрешённом каталоге	OBSERVED_FORM_OR_MATERIAL_NOT_CLIENT_STATED	BASE_F009_RULE_RETAINED	NOT_STATED_IN_ALLOWED_PRODUCT_TITLES	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0149	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	149	амулет шлем ужаса серебро купить в спб	7	F009	Форма или материал, не указанные в разрешённом каталоге	OBSERVED_FORM_OR_MATERIAL_NOT_CLIENT_STATED	BASE_F009_RULE_RETAINED	NOT_STATED_IN_ALLOWED_PRODUCT_TITLES	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0150	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	150	агисхьяльм шлем ужаса значение	7	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRELIMINARY_INFORMATION_VISUAL_RUNE_BODY_ART_UMBRELLA	BASE_F010_RULE_RETAINED	NAME_SUPPORT_ONLY; MEANING_AND_TATTOO_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0151	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	151	заказать подвеску золотую шлем ужаса	7	F009	Форма или материал, не указанные в разрешённом каталоге	OBSERVED_FORM_OR_MATERIAL_NOT_CLIENT_STATED	BASE_F009_RULE_RETAINED	NOT_STATED_IN_ALLOWED_PRODUCT_TITLES	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0152	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	152	шлем ужаса dnd	7	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0153	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	153	какие ощущения когда одеваешь амулет шлем ужаса	7	F005	Название из каталога вместе с «амулет/оберег/талисман/чётки»	CATALOG_NAME_PLUS_EXPLICIT_PRODUCT_WORD	BASE_F005_RULE_RETAINED	DIRECT_CLIENT_TITLE_AND_BUSINESS_WORDING	LOW: family fit is supported; row intent and claims remain open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0154	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	154	руническая защита шлем ужаса	7	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRELIMINARY_INFORMATION_VISUAL_RUNE_BODY_ART_UMBRELLA	BASE_F010_RULE_RETAINED	NAME_SUPPORT_ONLY; MEANING_AND_TATTOO_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0155	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	155	подвеска на браслет шлем ужаса	6	F009	Форма или материал, не указанные в разрешённом каталоге	OBSERVED_FORM_OR_MATERIAL_NOT_CLIENT_STATED	BASE_F009_RULE_RETAINED	NOT_STATED_IN_ALLOWED_PRODUCT_TITLES	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0156	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	156	про кольцо шлем ужаса	6	F009	Форма или материал, не указанные в разрешённом каталоге	OBSERVED_FORM_OR_MATERIAL_NOT_CLIENT_STATED	BASE_F009_RULE_RETAINED	NOT_STATED_IN_ALLOWED_PRODUCT_TITLES	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0157	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	157	шлем ужаса в огне	6	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0158	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	158	шлем ужаса кольцо на палец	6	F009	Форма или материал, не указанные в разрешённом каталоге	OBSERVED_FORM_OR_MATERIAL_NOT_CLIENT_STATED	BASE_F009_RULE_RETAINED	NOT_STATED_IN_ALLOWED_PRODUCT_TITLES	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0159	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	159	шлем ужаса форум	6	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0160	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	160	скандинавский шлем ужаса руна агисхьяльм	6	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRELIMINARY_INFORMATION_VISUAL_RUNE_BODY_ART_UMBRELLA	BASE_F010_RULE_RETAINED	NAME_SUPPORT_ONLY; MEANING_AND_TATTOO_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0161	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	161	шлем ужаса значение у викингов	6	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRELIMINARY_INFORMATION_VISUAL_RUNE_BODY_ART_UMBRELLA	BASE_F010_RULE_RETAINED	NAME_SUPPORT_ONLY; MEANING_AND_TATTOO_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0162	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	162	шлем ужаса оберег фото	6	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRELIMINARY_INFORMATION_VISUAL_RUNE_BODY_ART_UMBRELLA	BASE_F010_RULE_RETAINED	NAME_SUPPORT_ONLY; MEANING_AND_TATTOO_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0163	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	163	шлем ужаса аудиокнига torrent	6	F017	Книги, аудиокниги, сериалы, фильмы и музыка	EXPLICIT_MEDIA_OR_ENTERTAINMENT_CONTEXT	BASE_F017_RULE_RETAINED	EXPLICITLY_DIFFERENT_MEDIA_ENTITY	LOW	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0164	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	164	амулет шлем ужаса магические свойства	6	F011	Заявленные эффекты, защита и аудитории	UNVERIFIED_EFFECT_OR_AUDIENCE_WORDING	BASE_F011_RULE_RETAINED	EFFECT_AND_AUDIENCE_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0165	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	165	шлем ужаса на колене	6	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0166	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	166	шлем ужаса диагностика	6	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0167	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	167	шлем ужаса на грудь	5	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0168	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	168	купить подвеску шлем ужаса на озоне	5	F009	Форма или материал, не указанные в разрешённом каталоге	OBSERVED_FORM_OR_MATERIAL_NOT_CLIENT_STATED	BASE_F009_RULE_RETAINED	NOT_STATED_IN_ALLOWED_PRODUCT_TITLES	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0169	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	169	наклейка шлем ужаса 60 60 мм купить	5	F005	Название из каталога вместе с «амулет/оберег/талисман/чётки»	CATALOG_NAME_PLUS_EXPLICIT_PRODUCT_WORD	BASE_F005_RULE_RETAINED	DIRECT_CLIENT_TITLE_AND_BUSINESS_WORDING	LOW: family fit is supported; row intent and claims remain open	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0170	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	170	руностав шлем ужаса защита	5	F010	Информационная/визуальная зонтичная семья: значения, история, мифология, руны и тату/body-art	PRELIMINARY_INFORMATION_VISUAL_RUNE_BODY_ART_UMBRELLA	BASE_F010_RULE_RETAINED	NAME_SUPPORT_ONLY; MEANING_AND_TATTOO_NOT_STATED	MATERIAL / PRESERVED	assignment_retained_after_full_corpus_rule_rerun=true
R034|results|0171	34	S055	Шлем ужаса	wordstat-a256259e-581c-4389-92a1-9779e75b5253	STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__034__wordstat-a256259e-581c-4389-92a1-9779e75b5253.raw.txt	results	171	шлем ужаса майка	5	F007	Прямое название товара/символа из Ozon без явного чужого контекста	DIRECT_CATALOG_NAME_WITHOUT_DISAMBIGUATING_CONTEXT	BASE_F007_RULE_RETAINED	DIRECT_CLIENT_TITLE_SUPPORT	MATERIAL: product referent versus information need is open	assignment_retained_after_full_corpus_rule_rerun=true
